"title","totalScore","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","reviewsTags/0/count","reviewsTags/0/title","reviewsTags/1/count","reviewsTags/1/title","reviewsTags/2/count","reviewsTags/2/title","reviewsTags/3/count","reviewsTags/3/title","reviewsTags/4/count","reviewsTags/4/title","reviewsTags/5/count","reviewsTags/5/title","reviewsTags/6/count","reviewsTags/6/title","reviewsTags/7/count","reviewsTags/7/title","reviewsTags/8/count","reviewsTags/8/title","reviewsTags/9/count","reviewsTags/9/title"
"Ann Taylor Factory Store","4.1","49","24","12","2","11","0","2","office wear","4","helpful staff","3","outlet","3","selection","2","clothes display","3","deals","2","shopping experience","3","sale",,,,
"Vivant Vintage","4.7","363","302","33","8","10","10","6","sterling silver jewelry","6","vintage jeans","6","levis","3","baggy jeans","3","vintage jackets","6","sunglasses","2","denim shorts","3","curated vintage","12","thrift store","6","crystals"
"Macy's Backstage","4.4","19","12","5","1","1","0",,,,,,,,,,,,,,,,,,,,
"Macy's Backstage","4.4","104","61","28","1","8","6","3","bargains","2","selection","2","polite staff","4","deals","8","friendly staff","2","receipt","2","shoe","2","shopping",,,,
"Duncan's Clothing","4.1","167","88","48","11","10","10","4","carhart","4","levi selection","2","name brand jeans","16","friendly staff","2","sweatshirt","7","wranglers","2","variety of sizes","6","brands","3","clean store","3","cleanliness"
"Joe's Mercantile","4.7","102","81","14","2","4","1","3","levi's","8","toys","2","small town business","2","local shopping","2","quality items","2","sweet employee","2","toy store","2","fun atmosphere","13","friendly staff","4","gifts"
"bealls","4.3","301","178","72","7","33","11","9","name brands","17","friendly staff","6","bargains","8","cleanliness","2","selection of clothes","2","kind staff","3","product selection","2","senior day","3","department store","2","shopping experience"
"Dickies","4.2","182","123","20","23","11","5","2","dickies product","2","hat selection","5","exchange process","3","variety of sizes","14","pants","5","work clothes","2","levi's","2","organized store","5","cleanliness","3","easy exchange"
"Savoy Special Vintage","4.5","44","37","1","5","1","0","4","unique items","2","thrifting","2","levi's","2","cool owner","2","vintage finds","2","things to see","3","owner","2","tees",,,,
"Macy's Backstage","4.2","33","16","11","2","3","1","3","brands","2","bargains","3","offers",,,,,,,,,,,,,,
"Billy Jeans Denim Workshop","5","14","14","0","0","0","0","3","selvedge denim collection","3","selvedge jacket","2","high quality denim","2","brand selection","2","jackets","2","couple",,,,,,,,
"Pants Shack / Western Wear Near Me/ Ropa Vaquera","4.8","79","69","7","3","0","0","9","levis selection","2","understanding staff","2","size options","3","variety","4","jeans","4","owner","2","apparel","2","pants","2","knows","2","questions"
"Casa Raul","4.5","157","110","28","5","11","3","4","Levi's","5","denim clothing","6","brands","2","friendly people","2","size assortment","7","variety","2","western wear","9","cowboy","7","offers","5","clothing"
"Denim Land","3.6","26","12","5","7","2","0","4","levi's",,,,,,,,,,,,,,,,,,
"LOFT Outlet","4.4","88","56","16","2","11","3","2","cuteness","5","deals","2","staff",,,,,,,,,,,,,,
"Duke's Clothing","4.6","298","215","58","5","18","2","21","levis","12","hiking shoes","62","friendly staff","18","selection","4","hiking gear","9","brands","3","helpful clerk","4","cute store","2","hats","6","product selection"
"Wrangler","4.2","157","90","35","12","17","3","14","helpful staff","3","face masks","3","courteous staff","4","jeans","6","selection","3","pants","14","shirt","2","handbag","2","cleanliness","14","deals"
"The Pants Barn Inc","4.6","232","170","45","5","11","1","5","levis selection","2","bootcut jeans","2","carhartt","23","friendly staff","3","skirts","2","locally owned","7","brands","2","coats","2","sizes","3","size variety"
"Vickers Western Store","4.7","174","137","27","2","8","0","10","saddles","24","boots","2","saddle repair","2","cowboy hats","2","hat shaping","36","friendly staff","2","leather goods","2","coats","2","belts","2","work boots"
"Ream's Boots & Jeans","4.4","200","136","37","15","10","2","4","cowboy boots","11","western wear","2","work jeans selection","2","selection for women","2","size availability","2","friendly atmosphere","2","levis","4","hats","2","footwear","3","product availability"
"El Vaquero Western Wear","4.4","109","76","16","7","8","2","11","boots","3","Levi's","2","friendly owners","4","discounts","2","footwear","3","pants","2","dad","3","attention",,,,
"Cherries","5","4","4","0","0","0","0","2","levi's","2","tees","3","selection",,,,,,,,,,,,,,
"Macy's Backstage","2.6","5","2","0","3","0","0",,,,,,,,,,,,,,,,,,,,
"Past studies","3.7","12","8","0","4","0","0","2","cute store","2","vintage items","3","selection","2","refund","4","bag","2","communication","3","messages",,,,,,
"Watsonville Jeans","4.3","24","19","0","3","2","0",,,,,,,,,,,,,,,,,,,,
"Macy's Backstage","4.1","17","8","4","1","4","0","2","online shopping","2","brand","2","cost",,,,,,,,,,,,,,
"Tillys","4","8","6","0","2","0","0",,,,,,,,,,,,,,,,,,,,
"Macy's Backstage","4.6","20","13","5","0","2","0","2","clothes",,,,,,,,,,,,,,,,,,
"Vintage by KIF","5","5","5","0","0","0","0","2","owner",,,,,,,,,,,,,,,,,,
"Macy's Backstage","4.2","92","53","20","6","9","4","2","perfumes","2","beautiful things","3","deals",,,,,,,,,,,,,,
"Macy's Backstage","4.3","119","71","30","5","8","5","2","cleanliness","5","deals","4","clothes","2","overall experience","3","shopping","2","items",,,,,,,,
"Macy's Backstage","5","12","12","0","0","0","0","2","fragrance",,,,,,,,,,,,,,,,,,
"Macy's Backstage","4.4","37","25","7","3","2","0","2","brand","2","friendly staff","3","clothes",,,,,,,,,,,,,,
"New Star Burbank","4.3","139","91","25","12","10","1","5","levi's","2","skater style clothes","2","hoodie","7","shoes","3","size selection","3","friendly owner","2","quiet atmosphere","2","trendy clothes","2","product selection","3","watch"
"Denim Plus","4.8","17","16","0","1","0","0","3","suits",,,,,,,,,,,,,,,,,,
"Doughboys Surplus","4.5","591","422","103","22","34","10","4","carhartt","25","work clothes","5","denim jeans","23","shoes","10","levi's","8","camping supplies","4","military surplus","2","dickies","2","big guy clothes","52","friendly staff"
"Animal House","4.6","48","37","9","2","0","0","2","new products","2","pants","3","staff","3","selection","3","tees",,,,,,,,,,
"Macy's Backstage","4.4","16","11","1","0","3","1","2","collection","2","deals",,,,,,,,,,,,,,,,
"Service Menswear","4.9","71","65","4","1","1","0","9","denim selection","25","helpful staff","3","curated selection","2","small shop","3","patient staff","4","shopping experience","5","brands","5","selection","5","jeans","3","menswear"
"American Drifter","4.6","56","48","2","4","1","1","4","western wear","3","tailoring","4","menswear","14","curated","4","vintage selection","4","thrift shop","2","unique pieces","2","denim","3","accessories","2","cleanliness"
"La Herradura Western Wear #2","4.3","35","24","4","2","2","3","7","boots","5","hats","6","selection","7","helpful staff","3","belts","2","leather",,,,,,,,
"Second Looks","4.6","97","78","10","6","2","1","13","suit selection","6","second hand clothes","11","helpful owner","2","wedding outfits","4","luxury brands","3","discounted items","5","dress clothes","4","shoes","2","quality clothes","5","kind owner"
"Lo-Fi Vintage","4.3","80","57","6","8","7","2","2","vintage denim","4","thrift store alternative","2","vintage tees","3","one of a kind items","4","curated selection","2","band","8","friendly staff","3","vibe","4","cool stuff","2","gem"
"Monkies Vintage & Thrift","4.2","173","110","25","12","15","11","19","thrift store","5","vintage tees","7","vintage selection","5","discounts","2","easy going staffs","2","shorts","2","jackets","4","selection of items","2","curated selection","6","80s"
"Feathers Boutique Vintage","4.2","132","95","9","16","9","3","12","curated collection","13","unique pieces","2","vintage boutique","2","leather jacket","5","unique clothing","2","sunglasses","2","vintage tees","3","cool finds","2","personal style","7","fun vibes"
"LEVII & Co","5","5","5","0","0","0","0","3","tie","2","wedding",,,,,,,,,,,,,,,,
"Blackfeather Vintage Works","4.1","46","32","4","8","2","0","2","rare finds","2","thrift shop","2","variety of items","2","friendly owner","3","cool stuff","2","felt","6","vintage items","10","friendly staff","2","money",,
"Lauren Owen of Texas","4.6","14","12","1","1","0","0","6","boots","2","vintage cowboy hat","4","vintage denim","2","curated assortment","2","nice owners","3","jewelry","2","accessories","2","eye","5","denim",,
"Macy's Backstage","4","6","3","1","0","1","1",,,,,,,,,,,,,,,,,,,,
"La Vaquera Dorada Western Wear","3.9","22","15","0","5","1","1",,,,,,,,,,,,,,,,,,,,
"Buckle","4.4","148","89","33","3","20","3","2","product selection","2","quality clothing","2","mall","2","shopping experience","4","employees","2","worth it","3","clothes","15","jeans","2","polite staff",,
"Corner Store Vintage","4.4","108","82","9","7","5","5","3","cowboy boots","4","leather jackets","10","denim","5","levi's","3","sunglasses","2","curated store","2","rude staff","3","thrift store","2","deals","4","owners"
"Millennium Clothing","4.6","398","305","63","8","17","5","10","carhartt selection","51","helpful staff","8","levis","23","work clothes","12","hats","3","dickies","5","size selection","3","shorts","2","affordable clothes","8","brands"
"Mello & Sons","4.8","34","32","0","1","1","0","7","denim","7","helpful owner","5","knowledgeable staff","3","vintage gear","2","helpful shop owner","2","selection","4","vibe","2","kids","2","shopping experience","3","leather"
"Wrangler","4.3","42","32","2","6","2","0","4","wrangler brand","5","denim","2","sense of community","2","size","4","shirts","2","choices","5","staff",,,,,,
"Macy's Backstage","4.2","224","122","56","8","29","9","5","helpful associates","2","cologne","3","housewares","2","fragrance","3","variety of items","5","great sale","2","product availability","2","bargains","2","shopping experience","3","nice things"
"BlackBlue","4.8","105","100","1","4","0","0","22","denim selection","34","knowledgeable staff","8","raw denim","2","high quality jeans","2","selvedge","5","curated selection","5","helpful owner","4","coats","2","online ordering","2","fast shipping"
"Lyft Up Lives Thrift Store and Donation Center","4.4","103","86","1","10","1","5","12","vintage clothing","2","vintage jeans","3","collectibles","6","unique finds","4","cute clothes","4","records","2","handpicked items","8","kind owner","2","levi's","2","new pieces"
"Macy's Backstage","4.4","14","7","5","0","2","0","2","clothes",,,,,,,,,,,,,,,,,,
"Macy's Backstage","4.3","35","21","7","2","5","0","3","discounted items","2","shopping",,,,,,,,,,,,,,,,
"Urban Outfitters","4.1","241","122","61","14","28","16","10","helpful staff","2","glendale galleria","2","organized store","2","dodgers","2","kind employees","3","cleanliness","3","accessories","2","variety of clothes","2","fitting rooms","2","location"
"Lucky Brand","4.1","34","19","7","3","3","2","2","jeans","2","store layout","2","clothes",,,,,,,,,,,,,,
"Macy's","4.3","3306","1997","703","184","324","98","44","perfumes","6","fragrance section","5","jewelry department","5","clothes on floor","4","shoes department","37","brands","5","black friday deals","14","glendale galleria","2","consultant gohar","2","home department"
"Bloomingdale's","4.3","1233","737","270","80","108","38","10","gucci","32","brand selection","21","fragrances","15","handbags","12","dress selection","15","jewelry","14","giving gifts","7","luxury shopping","4","classy atmosphere","16","shoes"
"JCPenney","4.3","2491","1513","531","138","236","73","14","glendale galleria","6","big and tall section","21","jewelry","7","black friday shopping","2","jewelry department","4","clearance sale","19","coupons","8","christmas stuff","12","levi's","3","online order pickup"
"Allsaints Bloomingdale's Glendale","3","9","3","1","3","1","1",,,,,,,,,,,,,,,,,,,,
"Vantage","4.3","176","116","26","11","18","5","16","vintage clothing selection","2","carhartt selection","2","vintage jeans","2","statement pieces","3","vintage tees","2","sweatshirts","2","dressing room privacy","22","helpful staff","11","thrift store","2","shirt selection"
"MS Fashion","4.6","12","9","2","0","0","1","2","levi's","2","pants",,,,,,,,,,,,,,,,
"JAX Fort Collins Farm & Ranch","4.4","662","443","126","38","43","12","87","friendly staff","6","dog treats","6","clean restrooms","5","ranch supplies","2","cowboy theme","2","bird seed","4","livestock supplies","7","propane","3","fence project","15","hardware"
"Lucky Brand","4.2","62","36","13","4","6","3","10","helpful staff","4","outlet store","10","jeans","2","thoughtful staff","2","selection","2","salesperson","2","deals","2","shopping experience","2","clothes",,
"Blue Harvest Apparel","4.3","27","20","3","4","0","0","11","helpful staff","4","cute clothes","2","levis","2","honest staff","2","trendy items","2","sweet staff","2","best sales person","2","vibes","3","college","2","manager"
"Shop Tula","4.5","70","58","3","5","1","3","7","homey atmosphere","9","online ordering","10","boutique","9","fast shipping","2","anine bing","6","designers","3","modern style","2","cute fits","3","classic style","9","clothing selection"
"Murdoch's Ranch & Home Supply","4.6","315","243","42","14","13","3","11","boots","3","carhartt clothing","7","farm supplies","2","miss me jeans","3","gun counter staff","2","work boots","2","chainsaws","74","helpful staff","3","ranch store","2","clean bathrooms"
"JAX Fort Collins Outdoor Gear","4.4","774","541","113","59","37","24","15","military surplus","8","bows","8","hiking boots","7","fishing gear","10","camping gear","32","shoes","19","hikers","8","gift selection","5","canoes","3","bike repair"
"Macy's Backstage","4.2","24","14","5","1","2","2","2","shoes","4","deals","2","selection",,,,,,,,,,,,,,
"St. Vinnie's - Division Ave Thrift Store","4","380","193","86","31","51","19","23","book selection","17","donated items","2","used books","4","purses","4","crafts","2","senior discount","2","mask policy","2","kitchenware","2","name brand items","4","electronics"
"Baker's Boots & Clothing","4.6","604","470","76","23","23","12","22","work boots","8","insoles","10","hiking boots","7","custom boots","7","boot fitting","4","cowboy boots","9","quality boots","8","helpful employees","3","free socks","5","boot repair"
"Urban Outfitters","4.1","914","419","286","44","121","44","40","sale items","9","hipster stuff","7","brand selection","2","clearance section","2","trendy clothing","2","varied style","6","design","2","cool finds","6","store atmosphere","3","store layout"
"Macy's","4.2","1656","966","365","98","171","56","42","perfumes","11","gift selection","2","makeup department","4","cologne","21","helpful staff","2","clearance section","24","shoes","2","sunglasses","18","brands","6","jewelry"
"Macy's Backstage","4.2","12","8","2","2","0","0",,,,,,,,,,,,,,,,,,,,
"Finish Line (located inside Macy's)","4.3","7","3","3","0","1","0",,,,,,,,,,,,,,,,,,,,
"Macy's Backstage","4.8","4","3","1","0","0","0",,,,,,,,,,,,,,,,,,,,
"Macy's","4.5","7826","5219","1694","199","586","128","97","perfumes","177","brands","29","handbags","43","jewelry","35","helpful employees","8","sneakers","9","variety of clothes","3","attention to detail","6","quality clothing","106","variety of products"
"Armani","5","1","1","0","0","0","0",,,,,,,,,,,,,,,,,,,,
"Macy's Backstage","4.5","64","46","11","4","2","1","2","markdowns","5","bargains","2","variety of products","2","patience",,,,,,,,,,,,
"Finish Line at Macy's","3.8","32","17","5","6","2","2","4","staff",,,,,,,,,,,,,,,,,,
"Macy's Backstage","4.2","6","4","1","1","0","0",,,,,,,,,,,,,,,,,,,,
"Bass Pro Shops","4.5","4114","2987","694","175","186","72","66","fish tank","23","archery department","59","fishing gear","38","hunting gear","299","helpful staff","43","ammo","79","bowling","18","camping gear","32","boats","36","outdoor gear"
